,Company_name,Legal Proceedings & Law Violations,Biodiversity,Communities Health and Safety,Land Acquisition and Resettlement (S),Emergencies (Social),Corporate Governance,Responsible Investment & Greenwashing,Not Relevant to ESG,Economic Crime,Emergencies (Environmental),Hazardous Materials Management,Environmental Management,Landscape Transformation,Human Rights,Climate Risks,Labor Relations Management,Freedom of Association and Right to Organise,Employee Health and Safety,Surface Water Pollution,Animal Welfare,Water Consumption,Disclosure,Product Safety and Quality,Greenhouse Gas Emissions,Indigenous People,Cultural Heritage,Air Pollution,Waste Management,Soil and Groundwater Impact,Forced Labour,Wastewater Management,Natural Resources,Physical Impacts,Values and Ethics,Risk Management and Internal Control,Supply Chain (Environmental),Supply Chain (Social),Discrimination,Minimum Age and Child Labour,Planning Limitations,Data Safety,Strategy Implementation,Energy Efficiency and Renewables,Land Acquisition and Resettlement (E),Supply Chain (Economic / Governance),Land Rehabilitation,Retrenchment,ESG rating,RAEX rank
27,Фосагро инфа.docx,0.0243118703365325,0.043339803814888,0.029025649651885,0.056138876825571,0.0133937308564782,0.6861891746520996,0.3756521046161651,0.462270438671112,0.2702471613883972,0.0648866519331932,0.0274145919829607,0.3919890522956848,0.0048602786846458,0.4942316710948944,0.0034576631151139,0.0056622573174536,0.0588486120104789,0.1320293843746185,0.3493139445781708,0.0563019029796123,0.0112653402611613,0.0211940389126539,0.1282504349946975,0.087704561650753,0.4956847727298736,0.0011902914848178,0.1607419997453689,0.0055255610495805,0.931818664073944,0.0482691712677478,0.6370423436164856,0.6555547118186951,0.0184392388910055,0.0964358821511268,0.0088107883930206,0.0333823077380657,0.0685024335980415,0.3989391326904297,0.0226493682712316,0.082916647195816,0.3531242311000824,0.0246159825474023,0.0317489691078662,0.0361349545419216,0.2232667058706283,0.0516604371368885,0.0345114320516586,0.9444444444444444,2
28,РУСГИДРО инфа.docx,0.0293017234653234,0.0386034622788429,0.0189329851418733,0.0496240146458148,0.0173639450222253,0.7289207577705383,0.2616014182567596,0.4406976401805877,0.3207604885101318,0.0874875783920288,0.031623225659132,0.5484341382980347,0.0037346093449741,0.4493385553359985,0.0028387424536049,0.0060792104341089,0.0762976855039596,0.2017150968313217,0.2433229088783264,0.0734080448746681,0.0107484487816691,0.0211981236934661,0.1272934824228286,0.0559343434870243,0.4759069383144378,0.0023274978157132,0.1581242084503173,0.0049331984482705,0.8745682239532471,0.0605550855398178,0.7708801031112671,0.6447248458862305,0.0109598403796553,0.2327235490083694,0.0045851040631532,0.0168360397219657,0.0568344481289386,0.535917341709137,0.0255024675279855,0.1545070558786392,0.3579961061477661,0.0280281230807304,0.0370069593191146,0.0303658936172723,0.2425011694431305,0.0676823258399963,0.0266642980277538,0.5,37
29,РОССЕТИ инфа.docx,0.0636531487107276,0.0275948140770196,0.0229943003505468,0.0544220469892025,0.0196492671966552,0.7289207577705383,0.3865599036216736,0.4023941457271576,0.351650059223175,0.0839718654751777,0.0313552916049957,0.5484341382980347,0.0031809424981474,0.4726386368274688,0.0033007904421538,0.0050610764883458,0.0497138760983943,0.2017150968313217,0.3114943504333496,0.0628769099712371,0.0100605906918644,0.0211981236934661,0.1272934824228286,0.0700327530503273,0.6056627035140991,0.0032974679488688,0.1329894959926605,0.004493405111134,0.8947840929031372,0.0686201602220535,0.835541844367981,0.6447248458862305,0.0106863295659422,0.1851648241281509,0.0048785535618662,0.0237546525895595,0.0518993958830833,0.535917341709137,0.0258631557226181,0.1000042632222175,0.4473577737808227,0.023752586916089,0.0356797911226749,0.03089240193367,0.1551527827978134,0.0554315447807312,0.0315754935145378,0.6111111111111112,19
30,ИКС 5 РИТЕЙЛ инфа.docx,0.0248010158538818,0.0331377163529396,0.0289309211075305,0.0317084267735481,0.0202127248048782,0.6426145434379578,0.4007945656776428,0.3578393161296844,0.3597021698951721,0.0952980443835258,0.023765455931425,0.3893584609031677,0.0069650122895836,0.4586705267429352,0.0043596136383712,0.005512966774404,0.0492722801864147,0.104251928627491,0.2826339304447174,0.0562759302556514,0.0118721695616841,0.0135605931282043,0.1348736584186554,0.0734971091151237,0.3676766455173492,0.0019646175205707,0.0742445811629295,0.0062459600158035,0.8676608204841614,0.0430414155125618,0.7608881592750549,0.6061080098152161,0.0121534708887338,0.1037767827510833,0.0066579282283782,0.023752873763442,0.0619018450379371,0.3102453052997589,0.0313559807837009,0.0650295317173004,0.2228978276252746,0.0182182844728231,0.0332776084542274,0.0314518399536609,0.2445944100618362,0.0581231340765953,0.0467351675033569,0.6111111111111112,26
31,ЭН+ ГРУП инфа.docx,0.0291602928191423,0.0393676869571208,0.012848631478846,0.0486437603831291,0.0140696456655859,0.7454450726509094,0.2958903908729553,0.497545838356018,0.3072788119316101,0.0925584360957145,0.0309026911854743,0.4567243158817291,0.0018772591138258,0.4148173928260803,0.0027553678955882,0.0058150556869804,0.0434146076440811,0.2397618442773819,0.1922034621238708,0.0804829895496368,0.009253716096282,0.0216671247035264,0.1394371688365936,0.0515756905078887,0.6167486310005188,0.0019984343089163,0.1657955646514892,0.0042692213319242,0.916622281074524,0.0859492868185043,0.7892338633537292,0.6959375143051147,0.010518942028284,0.1393103003501892,0.005582929123193,0.015172959305346,0.0761323422193527,0.5802180171012878,0.0241932142525911,0.1080521419644355,0.3651643097400665,0.0216562859714031,0.0448259525001049,0.0295514911413192,0.2260071039199829,0.059906605631113,0.0399085730314254,0.05555555555555555,157
32,МОСЭНЕРГО инфа.docx,0.0340293981134891,0.0380554050207138,0.014995296485722,0.0540498793125152,0.0138178868219256,0.7289207577705383,0.3143932521343231,0.419542133808136,0.3481137156486511,0.0831039398908615,0.0286395605653524,0.5495386719703674,0.0023707412183284,0.4596368074417114,0.0022840567398816,0.0061982925981283,0.0679324343800544,0.2130052745342254,0.3740660548210144,0.0675015747547149,0.0100605906918644,0.0211981236934661,0.1272934824228286,0.0583420656621456,0.6348980069160461,0.0026541522238403,0.174013540148735,0.0051775015890598,0.9225971698760986,0.0863799825310707,0.7596046924591064,0.6447248458862305,0.0100632449612021,0.2090576142072677,0.0074265273287892,0.021158205345273,0.0612657181918621,0.535917341709137,0.0254923626780509,0.1517814099788665,0.4350256323814392,0.0308452136814594,0.0338840745389461,0.0343140326440334,0.2059858441352844,0.0478450618684291,0.0314495973289012,0.2777777777777778,78
33,СОВКОМФЛОТ инфа.docx,0.0291602928191423,0.0518804118037223,0.0215028431266546,0.0576087422668933,0.0163564309477806,0.7454450726509094,0.2784917056560516,0.5098153948783875,0.2748581767082214,0.0994569510221481,0.0418358072638511,0.5075702667236328,0.0026109581813216,0.444078266620636,0.002371035516262,0.0060768164694309,0.0495614781975746,0.2397618442773819,0.2393120229244232,0.0804829895496368,0.0073052430525422,0.0216671247035264,0.1394371688365936,0.0502288863062858,0.6167486310005188,0.0030511778313666,0.1758732795715332,0.00563043076545,0.916622281074524,0.1020584255456924,0.7892338633537292,0.6959375143051147,0.010518942028284,0.1785008907318115,0.0053186719305813,0.0180879365652799,0.0761323422193527,0.5802180171012878,0.0241932142525911,0.1077084466814994,0.3591400980949402,0.0278422348201274,0.0525188483297824,0.0292354095727205,0.2260071039199829,0.0551241114735603,0.0339480452239513,0.6111111111111112,34
34,СПАРК_Отчет_ПАО_ГАЗПРОМ_7736050003_20240423_181141.docx,0.0307655725628137,0.0533496960997581,0.020008560270071,0.0526646971702575,0.0148215210065245,0.7289207577705383,0.2824333608150482,0.4582568407058716,0.3447864055633545,0.1036773100495338,0.0421932786703109,0.5484341382980347,0.0028562773950397,0.4539528787136078,0.0019698368851095,0.0060968655161559,0.067654438316822,0.2017150968313217,0.2779765725135803,0.0763474553823471,0.0100605906918644,0.0213978551328182,0.1272934824228286,0.0519417263567447,0.5108585953712463,0.0023540873080492,0.1740447431802749,0.0052732112817466,0.8604317307472229,0.0618911683559417,0.7596046924591064,0.6813320517539978,0.0139920758083462,0.1504447311162948,0.0064594587311148,0.0166042391210794,0.0425346754491329,0.535917341709137,0.0212737023830413,0.0856584534049034,0.4434055089950561,0.0311439745128154,0.0493776500225067,0.0300732254981994,0.2313894778490066,0.0648061409592628,0.034451987594366,0.6111111111111112,30
35,Аэрофлот инфа.docx,0.0250554215162992,0.0360985249280929,0.0300236642360687,0.0519099757075309,0.0145600447431206,0.6349248290061951,0.3431282639503479,0.5051811933517456,0.2989268004894256,0.0750812515616417,0.035624124109745,0.5191036462783813,0.0080581186339259,0.4968411922454834,0.0032567530870437,0.0047607002779841,0.0668493211269378,0.1217538118362426,0.3221074342727661,0.0441684015095233,0.0103918146342039,0.0202507358044385,0.127431645989418,0.078052133321762,0.3875963687896728,0.0015544246416538,0.1565459221601486,0.0048740250058472,0.9291888475418092,0.0463960506021976,0.6588220000267029,0.6459265351295471,0.014694221317768,0.1159137263894081,0.00683364411816,0.0247877370566129,0.049313586205244,0.4379081130027771,0.0284272264689207,0.0846530124545097,0.3761665821075439,0.0231868345290422,0.0281471423804759,0.0355557836592197,0.2237129211425781,0.0476489402353763,0.046023704111576,0.8333333333333334,5
36,СПАРК_Отчет_ПАО_НК_РОСНЕФТЬ_7706107510_20240423_182925.docx,0.042276345193386,0.0541125833988189,0.0201949495822191,0.0416341945528984,0.0125480815768241,0.7289207577705383,0.2889584302902221,0.4131571054458618,0.3577760756015777,0.1073343828320503,0.0391739234328269,0.5484341382980347,0.0047481688670814,0.4755673110485077,0.0015346965519711,0.0054063308052718,0.0631972029805183,0.2017150968313217,0.2493799775838852,0.0611562691628932,0.0100605906918644,0.0211981236934661,0.1272934824228286,0.0471052080392837,0.4761437773704529,0.0021712253801524,0.1447580754756927,0.005663932301104,0.8616181015968323,0.0595921240746974,0.7596046924591064,0.6524824500083923,0.0110560953617095,0.1500829458236694,0.0053406944498419,0.0189804602414369,0.044387012720108,0.535917341709137,0.0249937903136014,0.0875976905226707,0.3859043419361114,0.0287960153073072,0.0384888872504234,0.0327740535140037,0.2194708585739135,0.0563233941793441,0.044503279030323,0.5,52
37,САМОЛЁТ инфа.docx,0.0386031381785869,0.0635056272149086,0.0211039967834949,0.0780615657567977,0.0145486574620008,0.7454450726509094,0.317918449640274,0.497545838356018,0.2748581767082214,0.0925584360957145,0.0556438043713569,0.4567243158817291,0.0025131697766482,0.4735623002052307,0.0028253667987883,0.0078550344333052,0.0742942467331886,0.2397618442773819,0.3012652397155761,0.0804829895496368,0.0079842014238238,0.0216671247035264,0.1394371688365936,0.0502288863062858,0.6167486310005188,0.0024942625313997,0.1657955646514892,0.00477746874094,0.916622281074524,0.0878896042704582,0.7892338633537292,0.6959375143051147,0.010518942028284,0.1379755437374115,0.0051704896613955,0.0153758265078067,0.0761323422193527,0.5802180171012878,0.0241932142525911,0.1077084466814994,0.4216002821922302,0.0313408859074115,0.0371220409870147,0.0320422835648059,0.2260071039199829,0.0615839771926403,0.0320062302052974,0.05555555555555555,158
38,ГРУППА ПОЗИТИВ инфа.docx,0.0291602928191423,0.0452109165489673,0.014923583716154,0.0566917210817337,0.0116219138726592,0.7454450726509094,0.2280096709728241,0.497545838356018,0.3088438808917999,0.0925584360957145,0.0434619113802909,0.4567243158817291,0.0017464377451688,0.467179000377655,0.0014810748398303,0.005191998090595,0.0560094937682151,0.2397618442773819,0.2422932237386703,0.0804829895496368,0.0066793793812394,0.024425221607089,0.1394371688365936,0.0502288863062858,0.6167486310005188,0.0018209777772426,0.1657955646514892,0.0031075691804289,0.916622281074524,0.0699243769049644,0.7892338633537292,0.6959375143051147,0.010518942028284,0.1720098257064819,0.0047418815083801,0.0148209864273667,0.0761323422193527,0.5802180171012878,0.0241932142525911,0.1077084466814994,0.4293227791786194,0.0192602816969156,0.0343882851302623,0.0219144243746995,0.2260071039199829,0.0470280610024929,0.0247830599546432,0.6111111111111112,15
39,ММК инфа.docx,0.0468730591237545,0.0788126960396766,0.0518162325024604,0.0780327171087265,0.03790083527565,0.7644252181053162,0.5361918210983276,0.5935196280479431,0.322367399930954,0.1339810937643051,0.0552740879356861,0.6270804405212402,0.0260467529296875,0.544286847114563,0.0083662625402212,0.0063716717995703,0.0921522304415702,0.1749691516160965,0.3765947222709656,0.0848927125334739,0.0183641873300075,0.0289381649345159,0.1428472846746444,0.0983471572399139,0.6742480397224426,0.0069307372905313,0.2134337276220321,0.0075249872170388,0.9163404107093812,0.1139983162283897,0.7732580304145813,0.7990255951881409,0.031647615134716,0.2387140393257141,0.0086483592167496,0.0488387383520603,0.077634759247303,0.5087282657623291,0.0439853258430957,0.1256152689456939,0.5035474896430969,0.0313074775040149,0.0641626119613647,0.0615303888916969,0.2293535470962524,0.0809687450528144,0.0431350506842136,0.2777777777777778,67
40,АФК Система инфа.docx,0.0219409465789794,0.0332999713718891,0.0277778189629316,0.030117180198431,0.0147892013192176,0.6671174168586731,0.2867627739906311,0.3924143314361572,0.2795800268650055,0.0754090473055839,0.0162418279796838,0.5053213238716125,0.0053445510566234,0.4593257308006286,0.0026421188376843,0.0038194872904568,0.058756273239851,0.172437846660614,0.2741915881633758,0.0528953373432159,0.0092671727761626,0.0134405279532074,0.1424737721681594,0.0998773649334907,0.3212186992168426,0.0011201292509213,0.1022957265377044,0.0048532010987401,0.8556302785873413,0.0356463529169559,0.6569268107414246,0.6404565572738647,0.0176096018403768,0.0706361532211303,0.0071120248176157,0.0228352509438991,0.0551647916436195,0.3850229680538177,0.0205392055213451,0.0688896402716636,0.2640035152435303,0.0145971467718482,0.0289919506758451,0.0332580134272575,0.2214155942201614,0.036105491220951,0.0389664880931377,0.5,47
41,СЕЛИГДАР инфа.docx,0.0313061699271202,0.0566065423190593,0.0156061062589287,0.066076211631298,0.0134848915040493,0.7289207577705383,0.2587114572525024,0.4101472198963165,0.2437407821416854,0.0778905674815177,0.0480052083730697,0.5484341382980347,0.0022203749977052,0.4637272357940674,0.0022512730211019,0.0063269189558923,0.0574737973511219,0.2017150968313217,0.2589244246482849,0.0588258914649486,0.0100605906918644,0.0211981236934661,0.1272934824228286,0.0452536419034004,0.5375211834907532,0.0020653021056205,0.1843128949403762,0.0049124425277113,0.8944046497344971,0.0858744382858276,0.7596046924591064,0.6447248458862305,0.0090467920526862,0.1583685129880905,0.0049343830905854,0.0172979068011045,0.0442629531025886,0.535917341709137,0.0188993755728006,0.0877686217427253,0.4829332232475281,0.0300086140632629,0.0411992855370044,0.0279737710952758,0.1908177584409713,0.0613476857542991,0.0377070121467113,0.5,45
42,МТС инфа.docx,0.0340266562998294,0.0383458957076072,0.0303096249699592,0.0398026853799819,0.0201164092868566,0.6608463525772095,0.3266239166259765,0.3658914268016815,0.2112426161766052,0.0740942358970642,0.0305165220052003,0.5052071809768677,0.0056842709891498,0.5177942514419556,0.0043923989869654,0.0057439878582954,0.0438347533345222,0.1702154874801635,0.3234423995018005,0.0357543490827083,0.0104810772463679,0.0200147833675146,0.0815688073635101,0.0984251350164413,0.3713023960590362,0.0023278156295418,0.117861084640026,0.0062147956341505,0.9223265647888184,0.0522784069180488,0.7075861096382141,0.595659077167511,0.0092755779623985,0.1121941581368446,0.0070429760962724,0.0297080054879188,0.0463650301098823,0.3076460063457489,0.0222263913601636,0.0858443975448608,0.2761168181896209,0.0245546530932188,0.0303784050047397,0.0439612902700901,0.1551460772752761,0.0418438725173473,0.0428752712905406,0.6111111111111112,24
